year,intent,police,sex,age,race
2014,Suicide,0,Male,58,White
2014,Suicide,0,Female,59,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,72,White
2014,Suicide,0,Male,31,White
2014,Suicide,0,Male,85,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,60,White
2014,Suicide,0,Male,73,White
2014,Suicide,0,Female,46,White
2014,Suicide,0,Male,60,White
2014,Suicide,0,Female,47,White
2014,Suicide,0,Male,60,White
2014,Suicide,0,Male,55,White
2014,Suicide,0,Male,67,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Male,42,White
2014,Suicide,0,Female,47,White
2014,Suicide,0,Male,64,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Male,66,White
2014,Suicide,0,Male,29,White
2014,Suicide,0,Male,32,White
2014,Suicide,0,Male,55,White
2014,Suicide,0,Male,50,White
2014,Suicide,0,Female,36,White
2014,Suicide,0,Female,52,White
2014,Suicide,0,Male,71,White
2014,Suicide,0,Male,38,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,50,White
2014,Suicide,0,Male,75,White
2014,Suicide,0,Male,56,White
2014,Suicide,0,Female,56,White
2014,Suicide,0,Male,20,White
2014,Suicide,0,Male,60,White
2014,Suicide,0,Male,56,White
2014,Suicide,0,Female,45,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Female,71,White
2014,Suicide,0,Male,74,White
2014,Suicide,0,Male,21,White
2014,Suicide,0,Male,73,White
2014,Suicide,0,Female,43,White
2014,Suicide,0,Male,60,White
2014,Suicide,0,Male,54,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,43,White
2014,Suicide,0,Male,71,White
2014,Suicide,0,Male,64,White
2014,Suicide,0,Male,70,White
2014,Suicide,0,Male,36,White
2014,Suicide,0,Male,67,White
2014,Suicide,0,Male,79,White
2014,Suicide,0,Male,70,White
2014,Suicide,0,Male,86,White
2014,Suicide,0,Male,50,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,31,White
2014,Suicide,0,Male,49,White
2014,Suicide,0,Male,65,White
2014,Suicide,0,Male,66,White
2014,Suicide,0,Male,64,White
2014,Suicide,0,Male,55,White
2014,Suicide,0,Male,23,White
2014,Suicide,0,Male,77,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Male,63,White
2014,Suicide,0,Male,49,White
2014,Suicide,0,Male,71,White
2014,Suicide,0,Male,56,White
2014,Suicide,0,Male,89,White
2014,Suicide,0,Male,57,White
2014,Suicide,0,Male,35,White
2014,Suicide,0,Male,75,White
2014,Suicide,0,Male,80,White
2014,Suicide,0,Male,56,White
2014,Suicide,0,Male,56,White
2014,Suicide,0,Male,50,White
2014,Suicide,0,Male,64,White
2014,Suicide,0,Male,78,White
2014,Suicide,0,Male,71,White
2014,Suicide,0,Male,64,White
2014,Suicide,0,Male,86,White
2014,Suicide,0,Male,77,White
2014,Suicide,0,Male,85,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Male,79,White
2014,Suicide,0,Male,17,White
2014,Suicide,0,Male,78,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,40,White
2014,Suicide,0,Male,54,White
2014,Suicide,0,Male,24,White
2014,Suicide,0,Male,20,White
2014,Suicide,0,Male,72,White
2014,Suicide,0,Male,31,White
2014,Suicide,0,Male,84,White
2014,Suicide,0,Male,24,White
2014,Suicide,0,Female,45,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Male,81,White
2014,Suicide,0,Male,27,White
2014,Suicide,0,Male,44,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Male,33,White
2014,Suicide,0,Male,44,White
2014,Suicide,0,Male,50,White
2014,Suicide,0,Male,54,White
2014,Suicide,0,Male,26,White
2014,Suicide,0,Male,23,White
2014,Suicide,0,Male,82,White
2014,Suicide,0,Female,49,White
2014,Suicide,0,Male,66,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Male,51,White
2014,Suicide,0,Male,55,White
2014,Suicide,0,Male,67,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,88,White
2014,Suicide,0,Male,35,White
2014,Suicide,0,Male,47,White
2014,Suicide,0,Male,65,White
2014,Suicide,0,Male,23,White
2014,Suicide,0,Male,22,White
2014,Suicide,0,Male,86,White
2014,Suicide,0,Male,22,White
2014,Suicide,0,Male,22,White
2014,Suicide,0,Male,65,White
2014,Suicide,0,Male,26,White
2014,Suicide,0,Female,70,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,83,White
2014,Suicide,0,Male,71,White
2014,Suicide,0,Female,56,White
2014,Suicide,0,Male,54,White
2014,Suicide,0,Male,35,White
2014,Suicide,0,Female,84,White
2014,Suicide,0,Male,72,White
2014,Suicide,0,Male,77,White
2014,Suicide,0,Male,37,White
2014,Suicide,0,Female,54,White
2014,Suicide,0,Male,81,White
2014,Suicide,0,Male,65,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Male,72,White
2014,Suicide,0,Male,60,White
2014,Suicide,0,Male,78,White
2014,Suicide,0,Male,62,White
2014,Suicide,0,Male,81,White
2014,Suicide,0,Male,71,White
2014,Suicide,0,Male,75,White
2014,Suicide,0,Female,24,White
2014,Suicide,0,Male,25,White
2014,Suicide,0,Male,29,White
2014,Suicide,0,Male,48,White
2014,Suicide,0,Male,48,White
2014,Suicide,0,Male,46,White
2014,Suicide,0,Female,58,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Male,88,White
2014,Suicide,0,Male,55,White
2014,Suicide,0,Female,56,White
2014,Suicide,0,Male,78,White
2014,Suicide,0,Male,42,White
2014,Suicide,0,Male,46,White
2014,Suicide,0,Male,76,White
2014,Suicide,0,Male,57,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Male,60,White
2014,Suicide,0,Female,64,White
2014,Suicide,0,Male,46,White
2014,Suicide,0,Male,78,White
2014,Suicide,0,Male,55,White
2014,Suicide,0,Male,63,White
2014,Suicide,0,Male,48,White
2014,Suicide,0,Male,74,White
2014,Suicide,0,Male,47,White
2014,Suicide,0,Male,89,White
2014,Suicide,0,Male,78,White
2014,Suicide,0,Male,70,White
2014,Suicide,0,Male,54,White
2014,Suicide,0,Male,24,White
2014,Suicide,0,Female,41,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Male,70,White
2014,Suicide,0,Female,44,White
2014,Suicide,0,Male,39,White
2014,Suicide,0,Male,67,White
2014,Suicide,0,Male,81,White
2014,Suicide,0,Male,25,White
2014,Suicide,0,Male,44,White
2014,Suicide,0,Male,51,White
2014,Suicide,0,Male,83,White
2014,Suicide,0,Male,72,White
2014,Suicide,0,Male,31,White
2014,Suicide,0,Male,49,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Male,18,White
2014,Suicide,0,Male,43,White
2014,Suicide,0,Male,66,White
2014,Suicide,0,Male,51,White
2014,Suicide,0,Male,23,White
2014,Suicide,0,Male,66,White
2014,Suicide,0,Male,57,White
2014,Suicide,0,Male,36,White
2014,Suicide,0,Male,32,White
2014,Suicide,0,Male,50,White
2014,Suicide,0,Male,28,White
2014,Suicide,0,Male,67,White
2014,Suicide,0,Male,34,White
2014,Suicide,0,Male,41,White
2014,Suicide,0,Male,85,White
2014,Suicide,0,Male,72,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Male,87,White
2014,Suicide,0,Male,63,White
2014,Suicide,0,Male,88,White
2014,Suicide,0,Male,74,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Female,49,White
2014,Suicide,0,Male,37,White
2014,Suicide,0,Male,50,White
2014,Suicide,0,Male,83,White
2014,Suicide,0,Male,78,White
2014,Suicide,0,Male,64,White
2014,Suicide,0,Male,79,White
2014,Suicide,0,Male,79,White
2014,Suicide,0,Male,33,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Male,57,White
2014,Suicide,0,Male,22,White
2014,Suicide,0,Female,22,White
2014,Suicide,0,Male,17,White
2014,Suicide,0,Male,48,White
2014,Suicide,0,Male,73,White
2014,Suicide,0,Male,40,White
2014,Suicide,0,Male,22,White
2014,Suicide,0,Male,44,White
2014,Suicide,0,Male,75,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Male,48,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,49,White
2014,Suicide,0,Male,46,White
2014,Suicide,0,Male,31,White
2014,Suicide,0,Male,74,White
2014,Suicide,0,Male,67,White
2014,Suicide,0,Male,34,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Male,51,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Male,68,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Female,16,White
2014,Suicide,0,Male,57,White
2014,Suicide,0,Male,51,White
2014,Suicide,0,Male,50,White
2014,Suicide,0,Male,44,White
2014,Suicide,0,Female,54,White
2014,Suicide,0,Male,43,White
2014,Suicide,0,Male,18,White
2014,Suicide,0,Male,47,White
2014,Suicide,0,Male,67,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Male,77,White
2014,Suicide,0,Female,73,White
2014,Suicide,0,Male,24,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,74,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Female,23,White
2014,Suicide,0,Male,79,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,68,White
2014,Suicide,0,Male,34,White
2014,Suicide,0,Male,56,White
2014,Suicide,0,Male,78,White
2014,Suicide,0,Male,23,White
2014,Suicide,0,Male,60,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,50,White
2014,Suicide,0,Male,36,White
2014,Suicide,0,Male,42,White
2014,Suicide,0,Male,56,White
2014,Suicide,0,Male,29,White
2014,Suicide,0,Male,56,White
2014,Suicide,0,Male,54,White
2014,Suicide,0,Male,32,White
2014,Suicide,0,Male,94,White
2014,Suicide,0,Male,84,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,33,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Male,69,White
2014,Suicide,0,Male,84,White
2014,Suicide,0,Male,25,White
2014,Suicide,0,Male,56,White
2014,Suicide,0,Female,48,White
2014,Suicide,0,Male,46,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Male,82,White
2014,Suicide,0,Male,72,White
2014,Suicide,0,Male,31,White
2014,Suicide,0,Female,59,White
2014,Suicide,0,Female,15,White
2014,Suicide,0,Male,48,White
2014,Suicide,0,Male,39,White
2014,Suicide,0,Male,77,White
2014,Suicide,0,Male,38,White
2014,Suicide,0,Male,70,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Male,60,White
2014,Suicide,0,Male,70,White
2014,Suicide,0,Male,79,White
2014,Suicide,0,Male,54,White
2014,Suicide,0,Male,71,White
2014,Suicide,0,Female,87,White
2014,Suicide,0,Male,72,White
2014,Suicide,0,Male,94,White
2014,Suicide,0,Male,71,White
2014,Suicide,0,Male,51,White
2014,Suicide,0,Female,54,White
2014,Suicide,0,Male,69,White
2014,Suicide,0,Male,28,White
2014,Suicide,0,Male,79,White
2014,Suicide,0,Male,22,White
2014,Suicide,0,Male,49,White
2014,Suicide,0,Male,66,White
2014,Suicide,0,Male,36,White
2014,Suicide,0,Male,98,White
2014,Suicide,0,Male,20,White
2014,Suicide,0,Male,29,White
2014,Suicide,0,Male,17,White
2014,Suicide,0,Male,15,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Female,39,White
2014,Suicide,0,Female,31,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Male,46,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,30,White
2014,Suicide,0,Male,70,White
2014,Suicide,0,Female,62,White
2014,Suicide,0,Female,26,White
2014,Suicide,0,Male,46,White
2014,Suicide,0,Male,57,White
2014,Suicide,0,Male,20,White
2014,Suicide,0,Male,73,White
2014,Suicide,0,Male,49,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,44,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,43,White
2014,Suicide,0,Male,67,White
2014,Suicide,0,Male,20,White
2014,Suicide,0,Male,56,White
2014,Suicide,0,Male,48,White
2014,Suicide,0,Female,30,White
2014,Suicide,0,Male,62,White
2014,Suicide,0,Male,62,White
2014,Suicide,0,Male,51,White
2014,Suicide,0,Male,34,White
2014,Suicide,0,Male,35,White
2014,Suicide,0,Male,26,White
2014,Suicide,0,Male,56,White
2014,Suicide,0,Male,50,White
2014,Suicide,0,Female,43,White
2014,Suicide,0,Male,48,White
2014,Suicide,0,Male,24,White
2014,Suicide,0,Male,67,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Female,41,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Male,42,White
2014,Suicide,0,Male,60,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Male,75,White
2014,Suicide,0,Male,83,White
2014,Suicide,0,Male,40,White
2014,Suicide,0,Male,23,White
2014,Suicide,0,Male,74,White
2014,Suicide,0,Male,62,White
2014,Suicide,0,Male,85,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,51,White
2014,Suicide,0,Male,46,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Female,57,White
2014,Suicide,0,Male,44,White
2014,Suicide,0,Male,30,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Male,36,White
2014,Suicide,0,Male,24,White
2014,Suicide,0,Male,71,White
2014,Suicide,0,Male,65,White
2014,Suicide,0,Male,75,White
2014,Suicide,0,Male,75,White
2014,Suicide,0,Male,43,White
2014,Suicide,0,Male,87,White
2014,Suicide,0,Male,92,White
2014,Suicide,0,Male,37,White
2014,Suicide,0,Male,44,White
2014,Suicide,0,Female,53,White
2014,Suicide,0,Female,41,White
2014,Suicide,0,Male,18,White
2014,Suicide,0,Male,55,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,51,White
2014,Suicide,0,Male,60,White
2014,Suicide,0,Male,90,White
2014,Suicide,0,Male,44,White
2014,Suicide,0,Male,28,White
2014,Suicide,0,Male,63,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Male,27,White
2014,Suicide,0,Male,20,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,60,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,69,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Male,24,White
2014,Suicide,0,Male,27,White
2014,Suicide,0,Female,37,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Male,63,White
2014,Suicide,0,Male,79,White
2014,Suicide,0,Male,75,White
2014,Suicide,0,Female,49,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Male,36,White
2014,Suicide,0,Male,79,White
2014,Suicide,0,Male,47,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Male,56,White
2014,Suicide,0,Male,81,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Male,86,White
2014,Suicide,0,Male,50,White
2014,Suicide,0,Female,50,White
2014,Suicide,0,Male,66,White
2014,Suicide,0,Male,55,White
2014,Suicide,0,Male,33,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Male,29,White
2014,Suicide,0,Male,71,White
2014,Suicide,0,Male,68,White
2014,Suicide,0,Male,62,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Male,55,White
2014,Suicide,0,Male,87,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Female,27,White
2014,Suicide,0,Male,29,White
2014,Suicide,0,Male,81,White
2014,Suicide,0,Male,34,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,70,White
2014,Suicide,0,Male,54,White
2014,Suicide,0,Male,36,White
2014,Suicide,0,Male,57,White
2014,Suicide,0,Male,60,White
2014,Suicide,0,Female,55,White
2014,Suicide,0,Male,72,White
2014,Suicide,0,Male,66,White
2014,Suicide,0,Male,46,White
2014,Suicide,0,Male,17,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Male,49,White
2014,Suicide,0,Male,25,White
2014,Suicide,0,Male,37,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Male,49,White
2014,Suicide,0,Male,68,White
2014,Suicide,0,Male,44,White
2014,Suicide,0,Female,52,White
2014,Suicide,0,Female,35,White
2014,Suicide,0,Male,47,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Male,69,White
2014,Suicide,0,Male,23,White
2014,Suicide,0,Male,65,White
2014,Suicide,0,Male,69,White
2014,Suicide,0,Female,38,White
2014,Suicide,0,Male,57,White
2014,Suicide,0,Male,50,White
2014,Suicide,0,Male,67,White
2014,Suicide,0,Female,NA,White
2014,Suicide,0,Male,23,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,56,White
2014,Suicide,0,Male,67,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,11,White
2014,Suicide,0,Male,24,White
2014,Suicide,0,Male,27,White
2014,Suicide,0,Male,65,White
2014,Suicide,0,Male,55,White
2014,Suicide,0,Male,51,White
2014,Suicide,0,Male,74,White
2014,Suicide,0,Male,50,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,22,White
2014,Suicide,0,Male,37,White
2014,Suicide,0,Male,64,White
2014,Suicide,0,Male,91,White
2014,Suicide,0,Male,75,White
2014,Suicide,0,Male,64,White
2014,Suicide,0,Male,62,White
2014,Suicide,0,Male,48,White
2014,Suicide,0,Female,48,White
2014,Suicide,0,Female,50,White
2014,Suicide,0,Male,64,White
2014,Suicide,0,Female,46,White
2014,Suicide,0,Male,43,White
2014,Suicide,0,Male,48,White
2014,Suicide,0,Male,43,White
2014,Suicide,0,Female,51,White
2014,Suicide,0,Male,32,White
2014,Suicide,0,Male,46,White
2014,Suicide,0,Male,27,White
2014,Suicide,0,Male,66,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,37,White
2014,Suicide,0,Male,38,White
2014,Suicide,0,Female,37,White
2014,Suicide,0,Male,37,White
2014,Suicide,0,Male,38,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Female,43,White
2014,Suicide,0,Male,30,White
2014,Suicide,0,Male,64,White
2014,Suicide,0,Male,48,White
2014,Suicide,0,Male,77,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Male,60,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Male,15,White
2014,Suicide,0,Male,46,White
2014,Suicide,0,Male,24,White
2014,Suicide,0,Male,44,White
2014,Suicide,0,Male,56,White
2014,Suicide,0,Male,81,White
2014,Suicide,0,Female,63,White
2014,Suicide,0,Male,78,White
2014,Suicide,0,Male,51,White
2014,Suicide,0,Female,53,White
2014,Suicide,0,Male,88,White
2014,Suicide,0,Male,70,White
2014,Suicide,0,Male,55,White
2014,Suicide,0,Male,73,White
2014,Suicide,0,Male,37,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Female,57,White
2014,Suicide,0,Male,77,White
2014,Suicide,0,Female,26,White
2014,Suicide,0,Male,24,White
2014,Suicide,0,Male,25,White
2014,Suicide,0,Male,50,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Male,14,White
2014,Suicide,0,Male,30,White
2014,Suicide,0,Male,47,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Male,55,White
2014,Suicide,0,Female,45,White
2014,Suicide,0,Male,17,White
2014,Suicide,0,Female,47,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Male,76,White
2014,Suicide,0,Female,22,White
2014,Suicide,0,Male,66,White
2014,Suicide,0,Male,26,White
2014,Suicide,0,Female,56,White
2014,Suicide,0,Male,13,White
2014,Suicide,0,Male,41,White
2014,Suicide,0,Male,37,White
2014,Suicide,0,Female,58,White
2014,Suicide,0,Male,36,White
2014,Suicide,0,Male,63,White
2014,Suicide,0,Male,57,White
2014,Suicide,0,Male,64,White
2014,Suicide,0,Female,38,White
2014,Suicide,0,Male,80,White
2014,Suicide,0,Male,71,White
2014,Suicide,0,Female,38,White
2014,Suicide,0,Male,54,White
2014,Suicide,0,Male,54,White
2014,Suicide,0,Male,64,White
2014,Suicide,0,Male,27,White
2014,Suicide,0,Male,69,White
2014,Suicide,0,Male,24,White
2014,Suicide,0,Male,76,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Male,29,White
2014,Suicide,0,Female,76,White
2014,Suicide,0,Male,84,White
2014,Suicide,0,Male,44,White
2014,Suicide,0,Male,60,White
2014,Suicide,0,Male,70,White
2014,Suicide,0,Male,50,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Male,29,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Male,43,White
2014,Suicide,0,Male,39,White
2014,Suicide,0,Male,47,White
2014,Suicide,0,Male,23,White
2014,Suicide,0,Male,47,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Female,52,White
2014,Suicide,0,Male,72,White
2014,Suicide,0,Male,65,White
2014,Suicide,0,Male,19,White
2014,Suicide,0,Female,55,White
2014,Suicide,0,Male,80,White
2014,Suicide,0,Male,80,White
2014,Suicide,0,Male,33,White
2014,Suicide,0,Male,54,White
2014,Suicide,0,Female,58,White
2014,Suicide,0,Male,64,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Female,58,White
2014,Suicide,0,Male,64,White
2014,Suicide,0,Male,81,White
2014,Suicide,0,Male,73,White
2014,Suicide,0,Male,31,White
2014,Suicide,0,Male,56,White
2014,Suicide,0,Male,67,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Male,46,White
2014,Suicide,0,Female,42,White
2014,Suicide,0,Female,47,White
2014,Suicide,0,Female,26,White
2014,Suicide,0,Male,22,White
2014,Suicide,0,Male,51,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,63,White
2014,Suicide,0,Male,31,White
2014,Suicide,0,Male,19,White
2014,Suicide,0,Female,57,White
2014,Suicide,0,Male,24,White
2014,Suicide,0,Male,54,White
2014,Suicide,0,Male,81,White
2014,Suicide,0,Male,46,White
2014,Suicide,0,Female,35,White
2014,Suicide,0,Male,52,White
2014,Suicide,0,Male,66,White
2014,Suicide,0,Male,19,White
2014,Suicide,0,Male,85,White
2014,Suicide,0,Male,73,White
2014,Suicide,0,Male,44,White
2014,Suicide,0,Male,76,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,62,White
2014,Suicide,0,Male,59,White
2014,Suicide,0,Male,57,White
2014,Suicide,0,Male,77,White
2014,Suicide,0,Male,35,White
2014,Suicide,0,Male,90,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Male,84,White
2014,Suicide,0,Male,47,White
2014,Suicide,0,Female,60,White
2014,Suicide,0,Male,82,White
2014,Suicide,0,Female,58,White
2014,Suicide,0,Male,21,White
2014,Suicide,0,Male,73,White
2014,Suicide,0,Male,67,White
2014,Suicide,0,Male,66,White
2014,Suicide,0,Male,36,White
2014,Suicide,0,Male,39,White
2014,Suicide,0,Female,48,White
2014,Suicide,0,Male,55,White
2014,Suicide,0,Male,73,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Male,38,White
2014,Suicide,0,Male,24,White
2014,Suicide,0,Male,45,White
2014,Suicide,0,Female,43,White
2014,Suicide,0,Male,58,White
2014,Suicide,0,Female,33,White
2014,Suicide,0,Male,42,White
2014,Suicide,0,Male,21,White
2014,Suicide,0,Male,61,White
2014,Suicide,0,Male,47,White
2014,Suicide,0,Female,38,White
2014,Suicide,0,Female,45,White
2014,Suicide,0,Male,34,White
2014,Suicide,0,Male,54,White
2014,Suicide,0,Male,76,White
2014,Suicide,0,Male,80,White
2014,Suicide,0,Female,34,White
2014,Suicide,0,Female,50,White
2014,Suicide,0,Male,51,White
2014,Suicide,0,Male,90,White
2014,Suicide,0,Male,53,White
2014,Suicide,0,Male,22,White
2014,Suicide,0,Male,25,White
2014,Suicide,0,Male,64,White
2014,Suicide,0,Female,36,White
2014,Suicide,0,Male,12,White
2014,Suicide,0,Male,75,White
2014,Suicide,0,Female,42,White
2014,Suicide,0,Male,91,White
